idcvlac,nombre,fecha
0000184658,"Grado de honor,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA",2019
0000150569,"Compromiso, dedicación y aportes en la implemantación del programa  todos aprender del ministerio de educación nacional,Ministerio De Educación De Cuba",2017
0000150569,"PARTICIPACIÓN EN EL IV FORO DE FILOSOFIA INTER-CLOGIADO ""SOMOS UNO CON EL UNIVERSO"",La comunidad de hermanos maristas",2015
0000150569,RECONOCIMIENTO PÚBLICO A LA LABOR MERITORIA  DE DOCENTE TUTOR PTA 2.0 DEL MEN,2018
0000150569,III Encuentro intercultural  de saberes y sabores campesinos,2017
0000150569,"III ENCUENTRO INTERCULTURAL DE SABERES Y SABORES CAMPESINOS,Institución Educativa Sinaí",2018
0000150569,Reconocimiento a la labor docente Institución Educativa Sinaí,2019
0001441499,"First Class Honours,University of Otago",1981
0001587294,"MEDALLA DE LA UNIVERSIDAD DEL CAUCA EN LA DENOMINACIÓN ""GUILLERMO VALENCIA"",UNIVERSIDAD DEL CAUCA",2005
0000540226,"MENCIÓN HONORÍFICA ,UNIVERSIDAD DEL CAUCA",2014
0001412898,"Excelencia Académica,SERVICIO NACIONAL DE APRENDIZAJE SENA",2016
0001778336,"MEDALLA UNIVERSIDAD DEL CAUCA con denominación ""GUILLERMO VALENCIA"",UNIVERSIDAD DEL CAUCA",2019
0001562570,"Excelencia Docente año 2012,Institución Educativa Marco Fidel Narváez",2012
0001562570,Excelencia Docente año 2013,2013
0000037632,"Derechos de Autor: Certificado de Registro de Obra Literaria Inédita, Proyecto Educativo Institucional Creciendo con Mozart y Proyecto Educativo Institucional Colegio Mozart de Clase Internacional,Ministerio del Interior de la República de Colombia, Dirección Nacional de",2014
0000037632,"Premio Portafolio Empresarial al Balance Social (Docencia Universitaria). Fundación para la Educación Real de Colombia (Bogotá D.C.),Fundacion Para La Educacion Real de Colombia",1997
0000037632,"Honor al Mérito: Escuelas Antropogógicas,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2000
0000037632,"Reconocimiento: Docente Excelente,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2001
0000037632,"Exaltación: Docente Medicina,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2002
0000037632,"Beca: Curso de verano 2013 Escuela de Salud Pública: Programa Internacional de Actualización en Salud Pública. Indicadores de Calidad Para la Atención en Salud,UNIVERSIDAD DEL VALLE",2013
0000037632,"Participación como Ponente Universidad del Cauca: IX Congreso Internacional de Pensamiento Latinoamericano. La Construcción de América Latína  ,UNIVERSIDAD DEL CAUCA",2015
0000037632,"Tributo de Gratitud ,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2001
0000037632,"Participación como Ponente Universidad del Cauca: VII Congreso Latinoamericano de Psicología de la Salud- ALAPSA- Nuevas Tendencias y desafíos,UNIVERSIDAD DEL CAUCA",2016
0000037632,"Clasificado en la categoría profesor catedrático asistente para pregrado y postgrado,Escuela Superior De Administración Pública - Esap - Sede Bogotá",2003
0000037632,"Participación como Ponente X Congreso Internacional de Pensamiento Latinoamericano: Sentipensar Nuestramérica,UNIVERSIDAD DEL CAUCA",2017
0000037632,"Título de Grado Médico y Cirujano ,Universidad Central del Ecuador",2010
0000436283,"Mención Honorífica- Tesis de Maestría,UNIVERSIDAD DEL CAUCA",2018
0000436283,"Becario de la Comisión Nacional de Becas - Programa Asistente de Español en Francia (Intercambio de Auxiliares de Docencia),Icetex - Instituto Colombiano De Crédito Educativo",2008
0000618675,"Modelo de formación de estudiantes,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2009
0000618675,"Docente más creativo,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2007
0000618675,"Reconocimiento de la Vicerrectoría Académica por la acreditaciónd el Programa de Filosofía,UNIVERSIDAD DEL CAUCA",2005
0000618675,"Excelencia en evaluación docente,UNIVERSIDAD SANTIAGO DE CALI",2000
0001672613,"Reconocimiento como egresado destacado del programa de Licenciatura en Educación Física, Recreación y Deportes de la Universidad del Cauca,UNIVERSIDAD DEL CAUCA",2023
0001672613,"RECONOCIMIENTOS Y DISTINCIONES PONENCIAS DESTACADAS FUNDACIÓN REDCOLSI,Fundacion Red Colombiana de Semilleros de Investigacion RedColsi - Nodo Cauca",2019
0001672613,"RECONOCIMIENTO POR PARTICIPACIÓN AL ENCUENTRO NACIONAL DE SEMILLEROS DE INVESTIGACÓN,UNIVERSIDAD DEL CAUCA",2019
0001828753,"Mención de Honor al trabajo de grado modalidad artículo titulado LA TRICÍCLETA: UNA MÁQUINA DE CONSTRUIR Y DECONSTRUIR HISTORIAS,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000128788,"Reconocimiento Egresados Lic. en Educación física recreación y deporte ,UNIVERSIDAD DEL CAUCA",2019
0001513107,"Desempeño, Compromiso y Responsabilidad en el Desarrollo de la Labor Educativa,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2019
0001513107,"Reconocimiento Mejor Docente,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0001258230,"Matricula de Honor,UNIVERSIDAD DEL TOLIMA",2003
0001258230,"Matricula de Honor,UNIVERSIDAD DEL TOLIMA",2005
0001258230,"Matricula de Honor,UNIVERSIDAD DEL TOLIMA",2004
0001258230,"Estudiante Distinguido,UNIVERSIDAD DEL TOLIMA",2005
0001258230,"Estudiante Distinguido,UNIVERSIDAD DEL TOLIMA",2004
0001258230,"Beca Descuento Estudio Financiero,UNIVERSIDAD DEL TOLIMA",2006
0001258230,"Beca Descuento Estudio Financiero,UNIVERSIDAD DEL TOLIMA",2007
0001258230,"Beca Descuento Estudio Financiero,UNIVERSIDAD DEL TOLIMA",2008
0001258230,"Profesional de Excelencia Académica  Joven Investigador,Ministerio de Ciencia, Tecnología e Innovación",2009
0001258230,"Tesis de Pre grado Meritoria ,UNIVERSIDAD DEL TOLIMA",2008
0001258230,Premio Mejor Trabajo de Sesión,2019
0001258230,"Trayectoria Investigativa, Calidad de Producción  y Excelencia Científica ,UNIVERSIDAD DEL CAUCA",2019
0001258230,"Distinción de Honor ,FUNDACIÓN UNIVERSITARIA LOS LIBERTADORES",2021
0001258230,"Apoyo Financiero Convocatoria Trampolin Ecos Nord ,Ministerio de Ciencia, Tecnología e Innovación - Minciencias",2021
0001258230,"Distinción de Honor ,FUNDACIÓN UNIVERSITARIA LOS LIBERTADORES",2021
0000684686,"Mención especial estudiante de pregrado,UNIVERSIDAD NACIONAL DE COLOMBIA",2003
0000684686,"Becario programa docentes en formación,UNIVERSIDAD NACIONAL DE COLOMBIA",2006
0000684686,"Becario programa docentes en formación,UNIVERSIDAD NACIONAL DE COLOMBIA",2006
0000684686,"Becario programa docentes en formación,UNIVERSIDAD NACIONAL DE COLOMBIA",2005
0000684686,"Becario programa docentes en formación,UNIVERSIDAD NACIONAL DE COLOMBIA",2005
0000684686,"Tesis meritoria de maestría,UNIVERSIDAD NACIONAL DE COLOMBIA",2007
0000684686,"Québec International Tuition Fee Exemption for International Students,Quebec Government",2010
0000684686,"Fonds du Département des sciences biologiques scholarship,Fondation de l UQAM",2011
0000684686,"Bourses d¿excellence de la Faculté des Sciences UQAM-FARE,Hydro Québec",2010
0000684686,"Tembec scholarship,Fondation de l UQAM",2010
0000684686,"Hydro-Quebec PhD scholarship,Hydro Québec",2010
0000399116,"Mención de honor por el trabajo Aportes al conocimiento de los Macromicetos de la Estación Ambiental de Tutunendo (EAT), Municipio de Quibdó,UNIVERSIDAD NACIONAL DE COLOMBIA",2003
0000399116,"Reconocimiento por vocación, cooperación, entrega y excelente desempeño académico-científico en el Desarrollo del Proceso Enseñanza-Aprendizaje,UNIVERSIDAD TECNOLOGICA DEL CHOCO DIEGO LUIS CORDOBA",2001
0000399116,"Beca del Servicio Alemán de Intercambio Académico (DAAD),Servicio Alemán de Intercambio Académifo",2007
0000399116,"Premio Anual de Biología ""Maestro Leonardo Oliva"" Primer lugar en el XLI concurso anual de tesis universitarias,Cámara Nacional de Comercio, Servicios y Turismo de Guadalajara",2009
0000061425,"Premio Beca de investigación,John Simon Guggenheim Memorial Foundation",2001
0000061425,"Premio Nacional de Cultura - Lingüística,Ministerio De Cultura De Colombia",1997
0000061425,"Allocation de recherche,ORSTOM (Francia)",1996
0000061425,"Allocation de recherche,Orstom",1995
0000061425,"Allocation de recherche,Orstom",1994
0000061425,"Premio Beca del Gobierno Francés para DEA,Gobierno frances - CNOUS/CROUS",1989
0000061425,"The Knut Nordby Design for All Accessibility Award,20th International Symposium on Human Factors in Telecommunication",2006
0000061425,Beca Nacional de Investigación en Lenguas Indígenas,2009
0000061425,Monografía meritoria,2011
0000061425,Investigador destacado,2015
0000061425,"Miembro correspondiente,Academie Royale des Sciences d Outre Mer",2015
0000177784,"Grado Cum Laude,PONTIFICIA UNIVERSIDAD JAVERIANA",2011
0000015270,"mención de honor,Fundación Alejandro Ángel Escobar",2002
0000015270,"Beca de Estímulo a Investigadores,Ministerio de Ciencia, Tecnología e Innovación",1995
0000015270,"Beca de Investigación Francisco de Paula Santander,Instituto Colombiano De Cultura",1993
0000069450,"mencion meritoria,UNIVERSIDAD NACIONAL DE COLOMBIA",1993
0000069450,"Contribuciones a la etnoeducación,UNIVERSIDAD DEL VALLE",2018
0000069450,"Moción de felicitación,UNIVERSIDAD DE LOS ANDES",1997
0000069450,"Docentes ""Universitarios Destacados año 2004"",UNIVERSIDAD DEL CAUCA",2005
0000069450,Conmemoriaciòn del Día Internacional de la Mujer Afrolatina y Afrocaribeña,2018
0001237012,"Beca Jóvenes Investigadores e Innovadores ""Virginia Gutierrez de Pineda"" ,Ministerio de Ciencia, Tecnología e Innovación",2009
0001237012,"Beca Estudios en el exterior Colfuturo,Colfuturo",2013
0001237012,"Beca para la documentación de la lengua nasa yuwe del Hans Rausing Endangered Language Documentation Programme,Hans Rausing Endangered Language Project",2014
0001455981,"Exención de Pago de Matrícula por buen promedio,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2013
0000087439,"Beca Especialización y Curso Internacional en Estudios Afrolatinoamericanos y del Caribe,Consejo Latinoamericano de Ciencias Sociales - CLACSO",2019
0000087439,"Mención de honor por proyecto Fugas en La Toma, Suárez: sonidos de la tradición,Ministerio De Cultura De Colombia",2019
0000081396,"Docente destacada -Mención,UNIVERSIDAD DEL CAUCA",2001
0000011983,"Segundo lugar Concurso Nacional de Investigación y Sistematización en Educación y Desarrollo Humano, Categoría Peda,FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE",1997
0000258571,"Grado con honores en reconocimiento a uno de los promedios más altos de la Facultad de Ciencias Sociales,acultad de Ciencias Sociales Universidad de los Andes",2000
0000258571,"Concurso Interno del Departamento de Antropología de la Universidad de Los Andes con miras a la participación en el Concurso Nacional Otto de Greiff,UNIVERSIDAD DE LOS ANDES",2002
0000258571,"Concurso Público de Méritos Universidad de Antioquia, 200 años,UNIVERSIDAD DE ANTIOQUIA",2002
0000231649,"CONTRIBUCIÓN Y COMPROMISO COMO INVESTIGADOR UNADISTA,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA",2016
0000231649,"RECONOCE EL LIDERAZGO COMO INVESTIGADORA,Universidad Nacional Abierta ya Distancia",2016
0000087449,"Beca del Programa de fomento a la investigación ICANH-2017 para estudiantes con formación en pregrado,Instituto Colombiano De Antropología E Historia - Icanh",2017
0000087449,"Convocatoria Mujeres Jóvenes LBTI defendiendo sus derechos,FONDO PARA EL DESARROLLO DE LA MUJER COLOMBIANA FONDO LUNARIA MUJER",2018
0000087449,"Convocatoria Mujeres Jóvenes LBTI defendiendo sus derechos,FONDO PARA EL DESARROLLO DE LA MUJER COLOMBIANA FONDO LUNARIA MUJER",2019
0000087449,"Programa de Fomento a la Investigación 2020,Instituto Colombiano De Antropología E Historia - Icanh",2020
0000087451,"Ganador de la convocatoria de impacto regional y nacional 2017 - Editorial Universidad del Cauca,UNIVERSIDAD DEL CAUCA",2017
0000087451,"Ganadora de la Convocatoria Interna para la Financiación de Jóvenes Investigadores e Innovadores,UNIVERSIDAD DEL CAUCA",2019
0001427472,"Matrícula de Honor ,UNIVERSIDAD DEL TOLIMA",2009
0001427472,"Estudiante sobresaliente,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2015
0001352668,"Tesis Laureada,UNIVERSIDAD DEL TOLIMA",2012
0000980102,"Tesis Laureada,UNIVERSIDAD DEL TOLIMA",2012
0000320382,"ANDRES BELLO - Puntaje más alto a nivel municipal en los exámenes de estado practicados por el ICFES para el calendario B de 1996,MEN, ICFES",1996
0000320382,"Premio Nacional en el Área de Ciencias Agroindustriales,Asociación Colombiana De Ciencias Biológicas - A.C.C.B",2004
0000320382,"Trabajo de grado LAUREADO,UNIVERSIDAD DEL TOLIMA",2003
0000320382,"Tesis Doctoral SOBRESALIENTE CUM LAUDE,UNIVERSIDAD POLITÉCNICA DE VALENCIA - INTERNACIONAL",2009
0000320382,"Mención al mejor trabajo en la modalidad de póster ""Evaluación de la actividad fungistática in-vitro del extracto etanólico de propóleos (EEP) frente a hongos fitopatógenos de impacto en postcosecha"",Instituto De Ciencia Y Tecnologia De Alimentos - A.C.T.A",2011
0000320382,"Medalla al ""Mérito Académico"",UNIVERSIDAD DEL TOLIMA",2013
0000112231,"XXXI Premiação pelo melhor trabalho na área aplicada em  reprodução animal,Sociedade Brasileira de Tecnologia de Embriões",2017
0000112231,"Procesos de gestión docencia, evaluación docente, compromiso y dedicación al programa de Tecnología Agropecuaria 2021-1,UNIVERSIDAD POPULAR DEL CESAR",2021
0000167442,"Mejor tesis de doctorado defendida en 2018 - Departamento de Ingenieria Agricola,Universidade Federal de Viçosa, UFV",2019
0000742520,"visión e innovación empresarial 2018,CÁMARA DE COMERCIO DEL CAUCA",2018
0001375353,"SEGUNDO LUGAR NACIONAL ECAES PROGRAMA INGENIERÍA AGROINDUSTRIAL ,UNIVERSIDAD DEL CAUCA",2008
0001375353,"Jorge Luis Sanchez Ortega, Jorge Enrique Lopez Galan foi premiado com o 2º lugar na categoria Oral no II Congresso de Energias Renováveis,realizado de 23 a 25 de março de 2021.,ConER Congresso de energias renováveis",2021
0001375353,"PONENCIA ORAL EN EVENTO - 7MO CONGRESO INTERNACIONAL DE INGENIERÍA AGROINDUSTRIAL - AGROINDUSTRIA Y SOSTENIBILIDAD,UNIVERSIDAD PONTIFICIA BOLIVARIANA",2021
0000001180,"Joven Investigador de COLCIENCIAS - BICENTENARIO ,Ministerio de Ciencia, Tecnología e Innovación",2009
0000001180,"Reconocimiento por Rendimiento académico en bloques de su especialidad ,SERVICIO NACIONAL DE APRENDIZAJE SENA",2003
0000001180,"Mención Mejor Trabajo en Modalidad de Póster : II Conferencia Internacional en Manejo Poscosecha y Calidad de Productos Hortícolas de Interés en el Trópico,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2012
0000001180,Becario del Programa Jovenes Investigadores de la Red de Universidades Públicas del Eje Cafetero (Red Alma Mater),2011
0000001180,"KOICA (Korea International Cooperation Agency) - Grant focuses on Training Program in Postharvest Technology for Horticultural Crops   ,Korea International Cooperation Agency - Rural Development Administration",2011
0000001180,"Reconocimiento por excelencia académica - Colciencias ,Ministerio de Ciencia, Tecnología e Innovación",2009
0001233416,"mención de honor,PONTIFICIA UNIVERSIDAD JAVERIANA",2008
0001233416,"Premio a la creación de empresa ANDI DEL FUTURO  ,Asociación Nacional De Industriales Andi",2013
0001233416,"Primer concurso de micro, nano y biotecnología SENA. ,SERVICIO NACIONAL DE APRENDIZAJE SENA",2014
0001775889,"Mención honorífica en examen profesional,Universidad Autónoma Agraria Antonio Narro",1982
0000916757,"Premio Dr. Pedro Cattaneo 2016 en el área de Bromatología (Contaminación de los Alimentos) a la mejor Tesis Doctoral,Asociación Química Argentina",2016
0000916757,"Premio a la Excelencia Académica,UNIVERSIDAD DE BUENOS AIRES",2017
0000527998,"beca CONACYT-UAM,Consejo Nacional De Ciencia Y Tecnología (Conacyt - México)",2013
0000527998,"Beca de formación en metodologías y técnicas para la investigación,Instituto De Investigaciones Dr. José María Luis Mora",2014
0000527998,"AFROLIDERES,SECRETARIA  DE EDUCACION MUNICIPAL DE POPAYAN",2020
0001473185,"BECA,UNIVERSIDAD DEL CAUCA",2010
0000888850,"Segundo Lugar Concurso de Poster  de Tabajo Científico,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL",2010
0000888850,"Beneficiario BECA ¿ CRÉDITO COLFUTURO,Colfuturo",2011
0000888850,"EIFFEL beca de excelencia,Ministerio de relaciones exteriores de Francia",2013
0000888850,"Trabajo de grado meritorio,PONTIFICIA UNIVERSIDAD JAVERIANA - SEDE BOGOTA",2020
0000577928,"Bachiller de Bachilleres - Matricula de Honor Primer Puesto durante los periodos académicos cursados ,Institución Educativa Municipal Técnico Industrial Pasto",1990
0000577928,"Mejor promedio académico primera promoción- Matricula de Honor,UNIVERSIDAD DE NARIÑO",1999
0000577928,"Primer puesto en Dibujo,Instituto Nacional Maria Goretti Pasto",1993
